timestamp,symbol,status,row_count,first_date,last_date,output_path,error,yf_symbol,first_snapshot_year,latest_snapshot_year,statuses,asset_types,sources,symbol_suffix_type,sic,ff12,ff_label,has_price_csv,first_date_parsed,last_date_parsed,sic_numeric,ff12_numeric,sector_known,sector_allowed,price_quality,is_delisted_status,is_runtime_symbol,passes_first_cut,passes_loose_cut
2026-05-03T03:45:04.358942+00:00,AAV,empty,0,,,,empty download,AAV,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:05.719241+00:00,AAWW,empty,0,,,,empty download,AAWW,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:45:09.955982+00:00,ABBC,empty,0,,,,empty download,ABBC,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:15.501364+00:00,ABCM,empty,0,,,,empty download,ABCM,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:45:17.009777+00:00,ABCO,empty,0,,,,empty download,ABCO,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:18.301630+00:00,ABCW,empty,0,,,,empty download,ABCW,2016,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:19.592714+00:00,ABDC,empty,0,,,,empty download,ABDC,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:22.433535+00:00,ABEOW,empty,0,,,,empty download,ABEOW,2015,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:25.063671+00:00,ABFS,empty,0,,,,empty download,ABFS,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:27.456919+00:00,ABGB,empty,0,,,,empty download,ABGB,2016,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:28.526111+00:00,ABGBY,empty,0,,,,empty download,ABGBY,2016,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:29.884226+00:00,ABGI,empty,0,,,,empty download,ABGI,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:45:32.663357+00:00,ABII,empty,0,,,,empty download,ABII,2010,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:34.191842+00:00,ABILW,empty,0,,,,empty download,ABILW,2016,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:39.603258+00:00,ABMD,empty,0,,,,empty download,ABMD,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:45:44.594639+00:00,ABRN,empty,0,,,,empty download,ABRN,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:47.331599+00:00,ABST,empty,0,,,,empty download,ABST,2010,2022,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:50.093681+00:00,ABTL,empty,0,,,,empty download,ABTL,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:52.414968+00:00,ABTX,empty,0,,,,empty download,ABTX,2015,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:45:57.362074+00:00,ABVT,empty,0,,,,empty download,ABVT,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:45:58.716427+00:00,ABY,empty,0,,,,empty download,ABY,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:00.937552+00:00,ACAB,empty,0,,,,empty download,ACAB,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:02.451430+00:00,ACABU,empty,0,,,,empty download,ACABU,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:04.319191+00:00,ACAC,empty,0,,,,empty download,ACAC,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:05.827040+00:00,ACACU,empty,0,,,,empty download,ACACU,2020,2022,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:07.677699+00:00,ACACW,empty,0,,,,empty download,ACACW,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:10.242604+00:00,ACAH,empty,0,,,,empty download,ACAH,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:12.116384+00:00,ACAHU,empty,0,,,,empty download,ACAHU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:13.628227+00:00,ACAHW,empty,0,,,,empty download,ACAHW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:15.484754+00:00,ACAMU,empty,0,,,,empty download,ACAMU,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:16.992551+00:00,ACAP,empty,0,,,,empty download,ACAP,2010,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:18.284643+00:00,ACAQ,empty,0,,,,empty download,ACAQ,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:20.139062+00:00,ACAS,empty,0,,,,empty download,ACAS,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:22.204314+00:00,ACAX,empty,0,,,,empty download,ACAX,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:23.719479+00:00,ACAXR,empty,0,,,,empty download,ACAXR,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:25.630860+00:00,ACAXU,empty,0,,,,empty download,ACAXU,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:27.155577+00:00,ACAXW,empty,0,,,,empty download,ACAXW,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:30.082879+00:00,ACBA,empty,0,,,,empty download,ACBA,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:31.633561+00:00,ACBAU,empty,0,,,,empty download,ACBAU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:33.493561+00:00,ACBAW,empty,0,,,,empty download,ACBAW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:35.010124+00:00,ACBI,empty,0,,,,empty download,ACBI,2015,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:36.874003+00:00,ACC,empty,0,,,,empty download,ACC,2010,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:38.389636+00:00,ACCD,empty,0,,,,empty download,ACCD,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:43.188097+00:00,ACCUF,empty,0,,,,empty download,ACCUF,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:45.554001+00:00,ACDCW,empty,0,,,,empty download,ACDCW,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:47.421509+00:00,ACDI,empty,0,,,,empty download,ACDI,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:49.851814+00:00,ACER,empty,0,,,,empty download,ACER,2017,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:46:51.712771+00:00,ACERW,empty,0,,,,empty download,ACERW,2015,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:54.187495+00:00,ACETQ,empty,0,,,,empty download,ACETQ,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:46:56.041900+00:00,ACEVU,empty,0,,,,empty download,ACEVU,2020,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:02.735189+00:00,ACGLP,empty,0,,,,empty download,ACGLP,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:04.660943+00:00,ACGN,empty,0,,,,empty download,ACGN,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:08.425401+00:00,ACHL,empty,0,,,,empty download,ACHL,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:10.391771+00:00,ACHN,empty,0,,,,empty download,ACHN,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:15.043053+00:00,ACIA,empty,0,,,,empty download,ACIA,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:20.903947+00:00,ACKIT,empty,0,,,,empty download,ACKIT,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:22.439033+00:00,ACKIU,empty,0,,,,empty download,ACKIU,2020,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:24.311997+00:00,ACKIW,empty,0,,,,empty download,ACKIW,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:25.836017+00:00,ACLI,empty,0,,,,empty download,ACLI,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:30.100971+00:00,ACME,empty,0,,,,empty download,ACME,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:31.467697+00:00,ACMP,empty,0,,,,empty download,ACMP,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:35.954761+00:00,ACNDWS,empty,0,,,,empty download,ACNDWS,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:39.051518+00:00,ACO,empty,0,,,,empty download,ACO,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:42.915363+00:00,ACP-R,empty,0,,,,empty download,ACP-R,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,class_or_suffix,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:44.433209+00:00,ACQR,empty,0,,,,empty download,ACQR,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:46.295461+00:00,ACQRU,empty,0,,,,empty download,ACQRU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:47.826087+00:00,ACQRW,empty,0,,,,empty download,ACQRW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:51.836751+00:00,ACRO,empty,0,,,,empty download,ACRO,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:47:55.111140+00:00,ACS,empty,0,,,,empty download,ACS,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:56.485529+00:00,ACSF,empty,0,,,,empty download,ACSF,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:47:58.417547+00:00,ACST,empty,0,,,,empty download,ACST,2011,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:02.059968+00:00,ACTC,empty,0,,,,empty download,ACTC,2020,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:03.926523+00:00,ACTCU,empty,0,,,,empty download,ACTCU,2020,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:05.459933+00:00,ACTD,empty,0,,,,empty download,ACTD,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:07.347844+00:00,ACTDU,empty,0,,,,empty download,ACTDU,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:08.866934+00:00,ACTDW,empty,0,,,,empty download,ACTDW,2021,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:13.650428+00:00,ACTT,empty,0,,,,empty download,ACTT,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:15.176778+00:00,ACTTU,empty,0,,,,empty download,ACTTU,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:17.055926+00:00,ACTTW,empty,0,,,,empty download,ACTTW,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:20.544467+00:00,ACW,empty,0,,,,empty download,ACW,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:21.855556+00:00,ACXM,empty,0,,,,empty download,ACXM,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:25.869902+00:00,ADAL,empty,0,,,,empty download,ADAL,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:27.758507+00:00,ADALU,empty,0,,,,empty download,ADALU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:29.285452+00:00,ADALW,empty,0,,,,empty download,ADALW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:38.018508+00:00,ADCC,empty,0,,,,empty download,ADCC,2018,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:41.368842+00:00,ADEP,empty,0,,,,empty download,ADEP,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:42.667925+00:00,ADER,empty,0,,,,empty download,ADER,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:44.194279+00:00,ADERU,empty,0,,,,empty download,ADERU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:46.071138+00:00,ADERW,empty,0,,,,empty download,ADERW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:47.607274+00:00,ADGE,empty,0,,,,empty download,ADGE,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:48.984019+00:00,ADGF,empty,0,,,,empty download,ADGF,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:50.859694+00:00,ADHD,empty,0,,,,empty download,ADHD,2013,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:54.218820+00:00,ADILW,empty,0,,,,empty download,ADILW,2018,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:48:55.747725+00:00,ADK,empty,0,,,,empty download,ADK,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:48:57.115334+00:00,ADLR,empty,0,,,,empty download,ADLR,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:00.591546+00:00,ADMS,empty,0,,,,empty download,ADMS,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:02.473697+00:00,ADN,empty,0,,,,empty download,ADN,2019,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:04.007834+00:00,ADNC,empty,0,,,,empty download,ADNC,2012,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:06.281094+00:00,ADOC,empty,0,,,,empty download,ADOC,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:08.206374+00:00,ADOCR,empty,0,,,,empty download,ADOCR,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:09.800062+00:00,ADOCU,empty,0,,,,empty download,ADOCU,2020,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:14.808501+00:00,ADPTQ,empty,0,,,,empty download,ADPTQ,2014,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:16.109433+00:00,ADRAU,empty,0,,,,empty download,ADRAU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:17.633358+00:00,ADRT,empty,0,,,,empty download,ADRT,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:22.146801+00:00,ADSW,empty,0,,,,empty download,ADSW,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:24.636460+00:00,ADTH,empty,0,,,,empty download,ADTH,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:31.330671+00:00,ADVM,empty,0,,,,empty download,ADVM,2016,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:32.854533+00:00,ADVNQ,empty,0,,,,empty download,ADVNQ,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:34.727713+00:00,ADVS,empty,0,,,,empty download,ADVS,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:36.889151+00:00,ADXSW,empty,0,,,,empty download,ADXSW,2013,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:38.447035+00:00,ADY,empty,0,,,,empty download,ADY,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:39.750778+00:00,AE,empty,0,,,,empty download,AE,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:42.753673+00:00,AEAC,empty,0,,,,empty download,AEAC,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:44.277019+00:00,AEACU,empty,0,,,,empty download,AEACU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:46.167757+00:00,AEACW,empty,0,,,,empty download,AEACW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:49:52.580825+00:00,AED-CL,empty,0,,,,empty download,AED-CL,2019,2021,Delisted,Stock,alpha_vantage_listing_status,class_or_suffix,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:57.562960+00:00,AEGN,empty,0,,,,empty download,AEGN,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:49:59.085807+00:00,AEGR,empty,0,,,,empty download,AEGR,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:50:02.106098+00:00,AEHA,empty,0,,,,empty download,AEHA,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:03.975920+00:00,AEHAU,empty,0,,,,empty download,AEHAU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:09.517912+00:00,AEK,empty,0,,,,empty download,AEK,2012,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:50:11.385201+00:00,AEL,empty,0,,,,empty download,AEL,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:16.499598+00:00,AENZ,empty,0,,,,empty download,AENZ,2013,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:21.455958+00:00,AEPI,empty,0,,,,empty download,AEPI,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,True,False,False,False
2026-05-03T03:50:22.764103+00:00,AEPPL,empty,0,,,,empty download,AEPPL,2019,2021,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:24.358511+00:00,AEPPZ,empty,0,,,,empty download,AEPPZ,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
2026-05-03T03:50:27.387512+00:00,AERI,empty,0,,,,empty download,AERI,2013,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,False,,,,,False,False,no_price,False,False,False,False
