Date,close,high,low,open,volume
2022-01-19,40.5550422668457,41.52063851129441,36.69265728905087,36.69265728905087,129900
2022-01-20,43.45184326171875,46.70590249239467,39.541178104855746,39.541178104855746,153400
2022-01-21,43.45184326171875,48.231546757199496,41.47237113870991,41.520650227864586,329500
2022-01-24,41.32752227783203,43.45183494517665,40.43917542034589,43.37458547054776,110000
2022-01-25,40.45655822753906,43.37459003118751,39.90810237052858,41.037848429831115,23500
2022-01-26,41.73308181762695,43.50977952108776,40.79645203596442,43.46149674942647,90500
2022-01-27,44.18569564819336,47.91289884808019,42.24484824115023,45.6340904450328,151600
2022-01-28,45.141632080078125,45.962387553605446,42.63108289232328,43.0173192455005,43600
2022-01-31,46.348628997802734,46.348628997802734,44.41743612289429,44.41743612289429,71300
2022-02-01,48.067386627197266,48.27981900954579,45.431308951291015,45.8658280590685,298800
2022-02-02,51.18626022338867,54.295481608434216,48.086696864453174,48.31361259308892,23860900
2022-02-03,51.77528381347656,54.623794253493344,48.569503696275476,50.394480510069414,8425500
2022-02-04,48.415000915527344,52.46085202255042,48.39568854630663,50.79036707780793,6757800
2022-02-07,44.485023498535156,48.31844218232197,44.417432048789706,48.279817444336636,9432500
2022-02-08,43.934635162353516,45.923765025419186,42.65039021262495,43.577365534159725,7277500
2022-02-09,45.682373046875,45.817555971385865,42.37037666252496,43.21044461016996,4393100
2022-02-10,45.43130874633789,46.83142422798999,43.81876456675347,43.944289443522344,2450000
2022-02-11,46.43552780151367,47.22731649990056,44.475368424221465,45.1512829105583,3456800
2022-02-14,46.45484161376953,47.31422178749528,45.373374718566396,46.532087407412284,2155000
2022-02-15,46.348628997802734,46.78314813134875,45.57615258453097,46.058950803258085,2359800
2022-02-16,45.576148986816406,46.8024568075953,45.33474989650854,46.0782595366717,5855300
2022-02-17,43.731868743896484,45.46028745678855,43.63530687857768,44.726432014199744,3142600
2022-02-18,43.84773254394531,44.3208764024719,43.25871814834489,43.596679099709014,2018700
2022-02-22,42.04206848144531,44.108444204872676,41.993789397744834,43.84773273274053,2611100
2022-02-23,41.60755157470703,42.4765898613795,40.72885894416405,42.186907976849895,2791200
2022-02-24,42.935733795166016,43.197301210755775,40.90132549020279,41.80227868982823,2447900
2022-02-25,42.53853225708008,43.52667442345664,42.37384374379258,42.91635055984601,2040700
2022-02-28,44.543880462646484,45.16389039288756,41.133822150769866,41.94758610809895,5534900
2022-03-01,46.29734802246094,46.549225665203714,43.933555596402705,44.195122972837865,4212900
2022-03-02,47.915191650390625,48.72895568279316,45.85172160385826,46.500793404599634,3517100
2022-03-03,47.97332000732422,48.75802224335115,46.061944017762855,48.2639492332616,2072200
2022-03-04,49.40708923339844,49.44584077855289,46.74298148061715,47.63424484586508,2544600
2022-03-07,50.03678512573242,50.93773815694638,48.312378452204925,49.46521281233379,2726900
2022-03-08,50.685855865478516,53.592154957286,49.26176812791672,49.58146280187973,3873700
2022-03-09,49.72678756713867,52.003387425645215,49.009898711658806,50.802115307031954,3050600
2022-03-10,49.717098236083984,50.0271032313626,47.731127580220644,48.99052333548391,2692700
2022-03-11,47.77956008911133,50.220851939097756,46.7817318475939,49.81396811632469,3034100
2022-03-14,49.35865020751953,50.2402275084954,47.072360847920415,50.2402275084954,2916600
2022-03-15,49.68803787231445,49.978667101923556,48.341452941869726,49.73647546132411,2117400
2022-03-16,50.153038024902344,50.76336190447601,48.777387786321306,50.09491070928322,2989800
