Date,close,high,low,open,volume
2010-01-04,14.567185401916504,14.962200212836477,14.498663130559686,14.938016605352857,175100
2010-01-05,14.44223403930664,14.551063358584333,14.248755935309465,14.530909837889022,121800
2010-01-06,14.035124778747559,14.490601692306313,13.934355645334602,14.422077882025729,189400
2010-01-07,13.962573051452637,14.071403916980236,13.628020276044262,13.998850006628503,114700
2010-01-08,14.010942459106445,14.023035803133318,13.744911954744147,13.934358455807464,85800
2010-01-11,14.035124778747559,14.131863823374577,13.954509164494203,14.05527829790716,69200
2010-01-12,13.962573051452637,14.087527349861773,13.869865618806577,13.962573051452637,71700
2010-01-13,14.107681274414062,14.168143380636216,13.942419926704106,13.978696882914353,100400
2010-01-14,13.990791320800781,14.075437055341595,13.890022149885855,14.06737687477006,71800
2010-01-15,13.869868278503418,14.047221461364156,13.744913956132944,14.01900621721848,151600
2010-01-19,14.111708641052246,14.111708641052246,13.88195514192395,13.934355521364683,152500
2010-01-20,13.857773780822754,14.014973407015297,13.744911288528854,13.970634735501465,134000
2010-01-21,13.761038780212402,13.950485327970805,13.752977061412508,13.873899768179633,155500
2010-01-22,13.748944282531738,13.894052117326058,13.684452082358188,13.801344675677539,159700
2010-01-25,13.756998062133789,13.833582025147063,13.56755166072556,13.773119949663537,109100
2010-01-26,13.728796005249023,13.869872266541396,13.591749835301037,13.748949537202803,88700
2010-01-27,13.69654369354248,13.752974175685534,13.50709718553482,13.64414330114594,80200
2010-01-28,13.462759017944336,13.704604362231759,13.414388718994692,13.688480929248543,88200
2010-01-29,13.712661743164062,13.813430861025983,13.454693047455896,13.579645769531263,155300
2010-02-01,13.813437461853027,13.841652705327997,13.74491362940278,13.841652705327997,83700
2010-02-02,13.668326377868652,13.805372472678679,13.652202946099218,13.752972088235559,103500
2010-02-03,13.37811279296875,13.567559301060482,13.253160021772347,13.563529211312185,93700
2010-02-04,12.910543441772461,13.32571339936531,12.870236395457933,13.309589965793396,161700
2010-02-05,12.966974258422852,13.023406277390137,12.7573749981979,12.97906760272349,120600
2010-02-08,13.108053207397461,13.301529820269344,12.983098888877617,13.019375849892059,137300
2010-02-09,13.386174201965332,13.46678983361361,13.112081976930357,13.237036282865953,176700
2010-02-10,13.615924835205078,13.736849025574498,13.32167914971039,13.426479909681895,168600
2010-02-11,13.986760139465332,14.010943754524515,13.503067849281424,13.583683487247976,137400
2010-02-12,14.260854721069336,14.28100824945708,13.87793153123953,13.87793153123953,182800
2010-02-16,14.438204765319824,14.466420006413976,14.240698077660749,14.333405518058013,81800
2010-02-17,14.42611312866211,14.571220963209996,14.353559211388164,14.450296742676532,50200
2010-02-18,14.538966178894043,14.57121303017751,14.36967482249934,14.36967482249934,87900
2010-02-19,14.530912399291992,14.71229719275311,14.462390109326313,14.462390109326313,120700
2010-02-22,14.599435806274414,14.619589329941633,14.470451409665856,14.619589329941633,79000
2010-02-23,14.28906536102295,14.462388416980117,14.236664974018069,14.33340403174899,206900
2010-02-24,14.506728172302246,14.603465699650595,14.248757844937677,14.3051898631087,123300
2010-02-25,14.309222221374512,14.422083200379372,14.224576487120865,14.349529274557527,140200
2010-02-26,14.031094551086426,14.321308606865134,13.986755886805183,14.248754708516724,197100
2010-03-01,14.07946491241455,14.236664530921415,14.002880916571879,14.07946491241455,94800
2010-03-02,13.898079872131348,14.079464635150023,13.845679487789267,14.079464635150023,109400
2010-03-03,13.75296688079834,13.930321487878226,13.704598141419506,13.881951210884893,111000
2010-03-04,13.595770835876465,13.744908717752962,13.503063420784864,13.744908717752962,166000
2010-03-05,13.841652870178223,13.92226851147344,13.547407086423828,13.628022727719046,180600
2010-03-08,14.127832412719727,14.188294508736798,13.83358672317426,13.877925388571448,138100
2010-03-09,14.49866771697998,14.555098202445864,14.059314103204361,14.059314103204361,166400
2010-03-10,14.813067436218262,14.84934439756668,14.438206014823095,14.49866812960894,147700
2010-03-11,14.929961204528809,14.933991294942187,14.704237700990427,14.76066819247113,123900
2010-03-12,14.950119018554688,14.982364363954296,14.752610704124038,14.946088926985741,142400
2010-03-15,14.833223342895508,14.950115963516248,14.704238912422861,14.950115963516248,84400
2010-03-16,15.018630027770996,15.022661653919673,14.736477701957751,14.845308543749226,85300
2010-03-17,15.10731029510498,15.147618876371029,15.010572775296774,15.058941535200878,89500
2010-03-18,15.127466201782227,15.175836506927084,14.998481796626733,15.127466201782227,89400
2010-03-19,15.046854019165039,15.127468129448186,14.91383796948978,15.046854019165039,188600
2010-03-22,15.232264518737793,15.232264518737793,14.78484926329417,14.877556693345934,61500
2010-03-23,15.41364860534668,15.441863842039767,15.103279464107636,15.22823221585843,133500
2010-03-24,15.502326011657715,15.60309516389826,15.337064663487832,15.413650203264398,132700
2010-03-25,15.63534164428711,15.909433854617193,15.506357255615917,15.619218211299412,152300
2010-03-26,15.538596153259277,15.760287883438835,15.47813561100007,15.715950767494574,135900
2010-03-29,15.512009620666504,15.765700716285327,15.340154815507839,15.687957098841752,108800
2010-03-30,15.70022964477539,15.712506101089168,15.475181050387075,15.520191081444175,160000
2010-03-31,15.859806060791016,16.158508645054575,15.622482622880497,15.6838602083367,205500
2010-04-01,15.900724411010742,16.011203124400243,15.777970805321333,15.998926671203554,94300
2010-04-05,16.449033737182617,16.453124849747134,15.892548774553326,15.892548774553326,188200
2010-04-06,16.477670669555664,16.579965619159886,16.277171881536685,16.346733258934027,88800
2010-04-07,16.383560180664062,16.563598737488885,16.313998800390458,16.412202642865804,83400
2010-04-08,16.244436264038086,16.367189875928176,16.178967566970247,16.367189875928176,90600
2010-04-09,16.21989631652832,16.363110265130548,16.105326406364906,16.289457734054647,50700
2010-04-12,16.084857940673828,16.28535516160045,16.056215480541454,16.28535516160045,74700
2010-04-13,16.424474716186523,16.457209845020262,16.007111188937483,16.02756986401014,84400
2010-04-14,16.498130798339844,16.551324613863713,16.371284487751286,16.502223470786323,71800
2010-04-15,16.428573608398438,16.530868583392454,16.301727277482772,16.526775910290127,101200
2010-04-16,16.256711959838867,16.534954326343133,16.232160611889572,16.42856827369006,158000
2010-04-19,16.27307891845703,16.379464967143893,16.03984658477321,16.138048851115407,53300
2010-04-20,16.281265258789062,16.42447757007889,16.06849156708909,16.297632826049934,107600
2010-04-21,16.633153915405273,16.633153915405273,16.228065362481985,16.281259155691345,153600
2010-04-22,16.821382522583008,16.85411609626866,16.391744027015378,16.473578741678068,69000
2010-04-23,17.132354736328125,17.160997192352884,16.682257660884662,16.813195048682644,79100
2010-04-26,17.148731231689453,17.300127372515156,17.050527359244544,17.15282234429659,64100
2010-04-27,16.68226432800293,17.398329136592988,16.665896757762635,17.103719115857338,127600
2010-04-28,16.919584274291992,17.013697002819505,16.678168127449723,16.841840673440004,46900
2010-04-29,17.1691837310791,17.218286430060413,16.968686506711702,17.042338994286634,149900
2010-04-30,16.620882034301758,17.206009237805585,16.604516029572768,17.140540536198714,88300
2010-05-03,17.10780906677246,17.140542641147267,16.657710322165894,16.657710322165894,63900
2010-05-04,16.669992446899414,16.919590914185797,16.54314609593274,16.919590914185797,90800
2010-05-05,16.297630310058594,16.66180004045913,16.158509131612636,16.567688884583465,119900
2010-05-06,15.52018928527832,16.277171259041115,13.985765099896707,16.15032652535698,202200
2010-05-07,15.389251708984375,15.765696355725682,15.049631743822692,15.466995304925215,176600
2010-05-10,17.173276901245117,18.462192349399217,14.730472967912553,18.462192349399217,201700
2010-05-11,16.502225875854492,16.882761741285844,16.195340955324667,16.882761741285844,174900
2010-05-12,17.484256744384766,17.50471542697674,16.498133258836138,16.506317044052413,195200
2010-05-13,17.136451721191406,17.480162840902313,17.030064091265768,17.480162840902313,112300
2010-05-14,17.062801361083984,17.193738798218174,16.878670102333597,16.997332642516888,164900
2010-05-17,17.128271102905273,17.287851016389894,16.633163791607487,17.02597612647693,110400
2010-05-18,16.698631286621094,17.443338535406507,16.596336317712137,17.39014471452259,81700
2010-05-19,16.4694881439209,16.825474158676176,16.08485966596101,16.571783101336557,142400
2010-05-20,15.25013542175293,16.154422647570158,15.229676738447525,16.142147749766412,231900
2010-05-21,16.056215286254883,16.097132639978298,14.939153111021128,15.07009207690944,229900
2010-05-24,15.561105728149414,16.043937968419826,15.540647052388174,15.998927945206953,98400
2010-05-25,15.782063484191895,15.839348401813409,15.07418267477461,15.176477616497863,99900
2010-05-26,16.199432373046875,16.567694908988326,15.818894939539863,15.843446295568445,230800
2010-05-27,17.021881103515625,17.062800024976752,16.326276608546248,16.61270125428787,113300
2010-05-28,16.850013732910156,17.042328617918468,16.637240182897916,16.915482397460377,96300
2010-06-01,16.354923248291016,16.903224448665302,16.334463001888626,16.813204359367276,109900
2010-06-02,16.8704776763916,16.878661457132953,16.207607045307967,16.502216908410283,85000
2010-06-03,16.735454559326172,16.9564104665623,16.4776708465041,16.4776708465041,99400
2010-06-04,15.741153717041016,16.588156117782308,15.70841857068498,16.588156117782308,209600
2010-06-07,15.859806060791016,16.10531484171899,15.622482622880497,15.835256275326005,152100
2010-06-08,15.76160717010498,16.048033362034108,15.340152446531816,15.986655763443162,157000
2010-06-09,15.622482299804688,16.011203357562525,15.55292093366641,15.912999535042843,98200
2010-06-10,16.191247940063477,16.207615510094506,15.663405513293277,15.949831745246692,129100
2010-06-11,16.534950256347656,16.534950256347656,15.998924331455177,15.998924331455177,76400
2010-06-14,16.604520797729492,16.739549350676057,16.412205748641668,16.629070592321185,112100
2010-06-15,16.739553451538086,16.776379713344753,16.579973504008453,16.686359615395606,139000
2010-06-16,16.796829223632812,16.911400620487985,16.48176061385075,16.57996444531276,103400
2010-06-17,17.009601593017578,17.025969157161697,16.68225811461933,16.874573091070662,71100
2010-06-18,16.882755279541016,17.136447840592936,16.743634106379158,17.136447840592936,132600
2010-06-21,16.6658935546875,17.165093424791667,16.60042484720639,17.165093424791667,66700
2010-06-22,16.084857940673828,16.792738782754103,16.076674157650718,16.678167381327597,86700
2010-06-23,16.0439453125,16.2567190717868,15.802529081857053,16.109414041442275,122200
2010-06-24,15.908912658691406,16.125777474982826,15.630670241877361,15.970288698316809,140700
2010-06-25,16.26081085205078,16.367196945400973,15.896639408861681,15.994843277329002,521900
2010-06-28,16.35837173461914,16.59917941963115,16.22551199451327,16.250422205899973,120100
2010-06-29,16.242122650146484,16.3500722079496,16.092655006304298,16.117566808215816,195000
2010-06-30,16.00961685180664,16.395741022648618,15.976401120037613,16.23381670599451,98400
2010-07-01,16.154930114746094,16.17984191109938,15.611034439630965,16.00961526221802,119200
2010-07-02,15.918270111083984,16.26287450762699,15.71482777822858,16.26287450762699,94400
2010-07-06,15.262274742126465,16.213053434410195,15.208301567807121,16.213053434410195,201400
2010-07-07,15.835238456726074,15.843542390207976,15.278887583945576,15.320407251355086,154600
2010-07-08,15.876761436462402,16.009621232264287,15.519700141314695,16.009621232264287,129100
2010-07-09,16.046987533569336,16.059442644006445,15.756356147465581,15.86015295794452,93300
2010-07-12,15.889211654663086,16.05943831460526,15.735592860035567,16.022071409553895,84300
2010-07-13,16.221357345581055,16.283636034413153,15.922422173287536,16.16323141403795,126700
2010-07-14,16.109264373779297,16.2047572476089,15.93903767107199,16.179847027192068,92000
2010-07-15,15.959793090820312,16.163235486290407,15.752199520828208,16.117564647482023,102900
2010-07-16,15.3951416015625,15.793720919604743,15.361925866485603,15.78956816081342,168000
2010-07-19,15.386831283569336,15.478171349505617,14.88445379376235,15.457412315602497,175200
2010-07-20,15.540451049804688,15.548754980670727,14.959188559684844,15.18754269896877,155200
2010-07-21,15.2207612991333,15.611036661331932,15.158482591293378,15.611036661331932,148800
2010-07-22,15.710689544677734,15.739752532763644,15.374387217636981,15.482336816653845,159400
2010-07-23,15.839395523071289,15.85600181073799,15.444967286385372,15.611041249748949,107700
2010-07-26,16.042831420898438,16.063590461892385,15.768807961863711,15.943187390602159,121900
2010-07-27,16.229671478271484,16.291950206251816,16.03453294215937,16.204759670316584,62700
2010-07-28,15.78956413269043,16.19644728070072,15.698224052157846,16.1590803801787,94700
2010-07-29,15.615184783935547,15.993004925921458,15.449109334877027,15.993004925921458,56400
2010-07-30,15.631803512573242,15.947345184568304,15.361931116195572,15.453272835058284,71200
2010-08-02,15.802020072937012,15.95979001538335,15.615185579184304,15.93487980542495,67000
2010-08-03,15.909969329833984,16.167384884880263,15.590275077105876,15.75219779050294,98500
