ticker,cik,sic,ff12,ff48,ff49,ff_label,ff12_source,classification_confidence,classification_issue,secondary_sector,secondary_industry,secondary_source,secondary_reason,sic_desc
CHAI,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CHCI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CHCO,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CHCT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CHD,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
CHDN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CHE,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CHEF,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHEV,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHGG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CHH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CHKP,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CHMG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CHMI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CHNR,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CHPT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CHR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CHRD,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CHRS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CHRW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CHSCL,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHSCM,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHSCN,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHSCO,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHSCP,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CHT,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CHTR,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CHWY,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CIA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CIB,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CIEN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CIFR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CIG,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CIG-C,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CIGI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CIIT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CIM,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CINF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CING,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CINGW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CINT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CION,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CISO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CIVB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CIX,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CIZN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CKX,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CL,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
CLAR,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CLB,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CLBK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLBT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLDI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLDT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLDX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLF,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CLFD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLGN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CLIR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLLS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLMB,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CLMT,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CLNE,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CLNN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLOV,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLPR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLPS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLPT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLRB,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CLRO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLSK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLST,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CLVT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CLW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CLWT,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CLX,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
CLYM,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CM,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CMBT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CMC,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CMCL,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CMCM,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CMCO,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CMCSA,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CMCT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CME,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CMG,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CMI,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CMLSQ,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CMMB,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CMND,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CMP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CMPR,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CMPS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CMPX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CMRC,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CMRE,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CMS,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CMSA,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CMSC,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CMSD,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CMT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CMTG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CMTL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CNA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNDT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNET,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CNEY,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
CNF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNH,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CNI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNK,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNL,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNM,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CNMD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNNE,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CNO,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNOB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNOBP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNP,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CNQ,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CNR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CNS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CNSP,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNTA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNTB,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNTN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNTX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CNTY,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNVS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNX,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CNXC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CNXN,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
COCH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COCHW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COCO,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
COCP,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CODA,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CODI,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
CODX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COE,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
COEPW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COFS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COGT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COHN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COHR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
COHU,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
COIN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COKE,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
COLB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COLD,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COLL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COLM,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
COMP,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
COO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
COOK,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
COOTW,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
COP,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
COR,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CORT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CORZW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
COSM,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
COST,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
COTY,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
COUR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
COYA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CPA,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CPAC,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CPAY,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CPB,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CPF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CPHC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CPHI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CPIX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CPK,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CPNG,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CPOP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CPRI,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CPRT,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CPRX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CPS,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
CPSH,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CPSS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CPT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CPZ,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CQP,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CRAI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRBG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CRBP,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRBU,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRC,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CRCT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CRD-A,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CRD-B,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CRDF,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRDL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRDO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CREG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRESY,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CREX,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRGO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRGOW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRGY,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CRH,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CRI,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CRIS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRK,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CRL,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRM,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRMD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRMT,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CRNC,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRNT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRNX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRON,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CROX,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CRS,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CRSP,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRSR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CRTO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CRUS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRVL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CRVO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRVS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CRWD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CRWS,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CSAN,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CSBR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CSCO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CSGP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CSGS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CSIQ,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CSL,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CSPI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CSR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CSTE,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CSTL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CSTM,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CSV,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CSW,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
CSWC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CSX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CTAS,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CTBB,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CTBI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CTDD,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CTEV,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CTGO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CTKB,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CTLP,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CTM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CTMX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CTO,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CTOR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CTRA,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CTRE,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CTRM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CTRN,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CTS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CTSH,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CTSO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CTVA,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CTW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CTXR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CUBB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CUBE,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CUBI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CUE,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CUK,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CULL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CULP,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CURI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CURV,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CUZ,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CVBF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CVCO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CVE,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CVEO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CVGI,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
CVGW,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
CVI,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CVLG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CVLT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CVM,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CVNA,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CVR,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CVRX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CVS,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CVSA,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CVU,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CVV,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CVX,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
CW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CWAN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CWBC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CWCO,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CWEN,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CWEN-A,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CWH,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
CWK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CWST,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CWT,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
CX,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CXAI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CXAIW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CXDO,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
CXM,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CXT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CXW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CYCN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CYD,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
CYH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CYN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
CYPH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CYRX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CYTK,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
CZFS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CZNC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
CZR,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
CZWI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
D,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
DAC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DAIO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DAKT,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
DAL,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DAN,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
DAO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DAR,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
DARE,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DASH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DAVA,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DAVE,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DAVEW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DAWN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DBGI,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DBI,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DBRG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DBVT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DBX,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DCBO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DCGO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DCH,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
DCI,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
DCO,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
DCOM,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DCOMP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DCTH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DD,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
DDC,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
DDD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DDI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DDL,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DDOG,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DDS,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DDT,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DE,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
DEA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DECK,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
DEI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DELL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DEO,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
DERM,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DFH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DFIN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DFLI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DFLIW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DFNS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DFPH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DFTX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DG,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DGICA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DGICB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DGII,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DGX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
DGXX,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DH,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DHC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DHCNI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DHCNL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DHI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DHIL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
DHR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DHT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DHX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DIBS,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DIN,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DINO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DIOD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
DIS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
DIT,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
DJCO,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
