symbol,name,exchange,assetType,ipoDate,delistingDate,status
TZE,ISHARES S&P TARGET DATE 2015 INDEX FUND,NYSE ARCA,ETF,2008-11-13,2014-10-13,Delisted
TZF,Bear Stearns Depositor Inc. Pfd Stk TRUCs Srs 20012 Issued by IMB,NYSE,Stock,2016-02-04,2016-03-09,Delisted
TZF-CL,TZF.CL,NYSE,Stock,2016-03-01,2016-03-24,Delisted
TZG,ISHARES S&P TARGET DATE 2020 INDEX FUND,NYSE ARCA,ETF,2007-10-17,2014-10-13,Delisted
TZI,ISHARES S&P TARGET DATE 2025 INDEX FUND,NYSE ARCA,ETF,2008-11-11,2014-10-13,Delisted
TZL,ISHARES S&P TARGET DATE 2030 INDEX FUND,NYSE ARCA,ETF,2009-01-29,2014-10-13,Delisted
TZO,ISHARES S&P TARGET DATE 2035 INDEX FUND,NYSE ARCA,ETF,2007-11-05,2014-10-13,Delisted
TZV,ISHARES S&P TARGET DATE 2040 INDEX FUND,NYSE ARCA,ETF,2009-01-05,2014-10-13,Delisted
TZW,ISHARES S&P TARGET DATE 2045 INDEX FUND,NYSE ARCA,ETF,2011-08-18,2014-10-13,Delisted
TZY,ISHARES S&P TARGET DATE 2050 INDEX FUND,NYSE ARCA,ETF,2011-08-31,2014-10-13,Delisted
UA-C,Under Armour Class C,NYSE,Stock,2016-04-08,2016-12-06,Delisted
UA-C-W,UA.C.W,NYSE,Stock,2016-03-23,2016-04-07,Delisted
UCAP,United Capital Corp,NASDAQ,Stock,2011-07-28,2015-10-01,Delisted
UCD,ProShares Ultra DJUBS Commodity ETF,NYSE ARCA,ETF,2008-11-25,2016-09-02,Delisted
UCIA,Uci Medical Affiliates Inc,NASDAQ,Stock,2001-01-02,2012-05-14,Delisted
UDNT,PowerShares DB 3x Short US Dollar Index Futures ETN,NYSE ARCA,ETF,2011-05-24,2015-02-24,Delisted
UDRL,Union Drilling Inc,NASDAQ,Stock,2006-12-28,2012-11-05,Delisted
UIL,UIL Holdings Corp,NYSE,Stock,1987-08-31,2015-12-16,Delisted
UINF,PROSHARES ULTRAPRO 10 YEAR TIPS/TSY SPREAD,NYSE ARCA,ETF,2012-02-10,2015-01-08,Delisted
UK,Recon Capital FTSE 100 ETF,NASDAQ,ETF,2016-01-25,2016-03-18,Delisted
UKF,PROSHARES ULTRA RUSSELL1000 GROWTH,NYSE ARCA,ETF,2007-02-22,2015-01-08,Delisted
UKK,PROSHARES ULTRA RUSSELL2000 GROWTH,NYSE ARCA,ETF,2007-02-22,2015-01-08,Delisted
UKW,PROSHARES ULTRA RUSSELL MIDCAP GROWTH,NYSE ARCA,ETF,2007-02-22,2015-01-08,Delisted
UNS,UNS Energy Corp,NYSE,Stock,1985-08-30,2014-08-15,Delisted
UNTD,United Online Inc,NASDAQ,Stock,2013-11-01,2016-07-05,Delisted
UPI,Uroplasty Inc,NASDAQ,Stock,1999-05-03,2015-03-31,Delisted
URS,URS Corp,NYSE,Stock,1972-06-01,2014-10-17,Delisted
URZ,Uranerz Energy Corp,NYSE,Stock,2005-11-10,2015-06-18,Delisted
USMI,USCommodity Metals Index ETF,NYSE ARCA,ETF,2012-06-19,2015-03-18,Delisted
USTR,United Stationers Inc,NASDAQ,Stock,1990-03-26,2015-05-29,Delisted
USU,USEC Inc,NYSE,Stock,1998-07-23,2014-09-29,Delisted
UTIW,UTi Worldwide Inc,NASDAQ,Stock,2016-01-04,2016-02-01,Delisted
UTLT,DB XTRACKERS REGULATED UTILITIES FUND,NYSE ARCA,ETF,2013-06-04,2015-09-09,Delisted
UTRA,Universal Travel Group,NYSE,Stock,2012-05-07,2013-09-26,Delisted
UUPT,PowerShares DB 3x Long US Dollar Index Futures ETN,NYSE ARCA,ETF,2011-05-24,2015-02-24,Delisted
UVG,PROSHARES ULTRA RUSSELL1000 VALUE,NYSE ARCA,ETF,2007-02-22,2015-01-16,Delisted
UVT,PROSHARES ULTRA RUSSELL2000 VALUE,NYSE ARCA,ETF,2007-02-22,2015-01-08,Delisted
UVU,PROSHARES ULTRA RUSSELL MIDCAP VALUE,NYSE ARCA,ETF,2007-02-26,2015-01-08,Delisted
UWC,PROSHARES ULTRA RUSSELL3000,NYSE ARCA,ETF,2009-07-02,2015-01-08,Delisted
VA,Virgin America Inc,NASDAQ,Stock,2016-01-04,2016-12-15,Delisted
VCBI,Virginia Commerce Bancorp Inc,NASDAQ,Stock,2006-12-28,2014-01-31,Delisted
VCI,Valassis Communications Inc,NYSE,Stock,2006-12-28,2014-02-04,Delisted
VHS,Vanguard Health Systems Inc,NYSE,Stock,2011-06-22,2013-09-30,Delisted
VIAS,Viasystems Group Inc,NASDAQ,Stock,1994-05-27,2015-05-29,Delisted
VIAVV,Viavi Solutions Inc,NASDAQ,Stock,2015-07-23,2015-08-03,Delisted
VIMC,Vimicro International Corporation ADR,NASDAQ,Stock,2005-11-15,2015-12-18,Delisted
VLLV,DIREXION VALUE LINER CONSERVATIVE EQUITY ETF,NYSE ARCA,ETF,2016-01-06,2016-03-31,Delisted
VLML,DIREXION VALUE LINER MID AND LARGECAP HIGH DIVIDEND ETF,NYSE ARCA,ETF,2016-01-04,2016-03-31,Delisted
VLSM,DIREXION VALUE LINER SMALL AND MIDCAP HIGH DIVIDEND ETF,NYSE ARCA,ETF,2016-01-05,2016-03-31,Delisted
VM,Virgin Mobile USA Inc,NYSE,Stock,2007-10-11,2009-11-24,Delisted
VMED,Virgin Media Inc,NASDAQ,Stock,2004-07-19,2013-06-24,Delisted
VMEM,Violin Memory Inc,NYSE,Stock,2013-09-27,2016-10-27,Delisted
VOCS,Vocus Inc,NASDAQ,Stock,2005-12-07,2014-05-30,Delisted
VOLC,Volcano Corp,NASDAQ,Stock,2006-06-15,2015-02-25,Delisted
VPCO,Vapor Corp,NASDAQ,Stock,2010-02-10,2016-02-16,Delisted
VPCOU,Vapor Corp Unit Pfd Conv Ser A & Wt Ser A Exp 2020,NASDAQ,Stock,2015-07-30,2016-02-02,Delisted
VPFG,ViewPoint Financial Group,NASDAQ,Stock,2006-10-03,2014-12-31,Delisted
VPRT,VistaPrint Ltd,NASDAQ,Stock,2005-09-30,2014-11-12,Delisted
VQ,Venoco,NYSE,Stock,2006-12-28,2012-10-03,Delisted
VQTS,UBS ETRACS S&P 500 VEQTOR Switch ETN,NYSE ARCA,ETF,2016-01-04,2016-08-25,Delisted
VRD,SPDRR NUVEEN S&PR VRDO MUNICIPAL BOND ETF,NYSE ARCA,ETF,2009-09-24,2015-03-18,Delisted
VRS1,Verso Paper Corp,NYSE,Stock,2008-06-09,2015-09-21,Delisted
VSB,VANTAGESOUTH BANCSHARES INC.,NYSE,Stock,2013-07-22,2014-11-24,Delisted
VSCP,VirtualScopics Inc,NASDAQ,Stock,2016-01-04,2016-05-12,Delisted
VSM-W,Versum Materials Inc. When Issued,NYSE,Stock,2016-09-19,2016-09-30,Delisted
VSPY,DIREXION S&P 500 R VOLATILITY RESPONSE SHARES,NYSE ARCA,ETF,2016-01-04,2016-10-17,Delisted
VTAE,Vitae Pharmaceuticals Inc,NASDAQ,Stock,2014-09-23,2016-10-26,Delisted
VTSS,Vitesse Semiconductor Corp,NASDAQ,Stock,1991-12-11,2015-05-06,Delisted
VXDN,AccuShares Commodities Trust I Spot CBOE VIX Down Shs,NASDAQ,ETF,2015-05-19,2016-09-16,Delisted
VXUP,AccuShares Spot CBOE VIX Up Shares,NASDAQ,ETF,2015-05-19,2016-09-16,Delisted
VYFC,Valley Financial Corp. Virginia,NASDAQ,Stock,1997-01-03,2015-06-30,Delisted
WAG,Walgreen Company,NYSE,Stock,1985-07-01,2015-11-23,Delisted
WATG,Wonder Auto Technology Inc,NASDAQ,Stock,2011-09-13,2012-11-15,Delisted
WAVE,Nextwave Wirless,NASDAQ,Stock,2007-01-03,2013-10-17,Delisted
WBCO,Washington Banking Company,NASDAQ,Stock,1998-06-23,2014-04-30,Delisted
WBSN,Websense Inc,NASDAQ,Stock,2006-12-28,2013-06-25,Delisted
WCIMQ,WCI COMMUNITIES INC,NYSE,Stock,2008-08-05,2009-09-03,Delisted
WCRX,Warner Chilcott Plc,NASDAQ,Stock,2006-09-21,2013-10-17,Delisted
WFD,Westfield Financial Inc,NASDAQ,Stock,2001-12-28,2016-10-31,Delisted
WIBC,Wilshire Bancorp Inc,NASDAQ,Stock,2016-01-04,2016-08-08,Delisted
WITE,ETFS Physical White Metals Basket Share ETF,NYSE ARCA,ETF,2016-01-04,2016-03-10,Delisted
WIZE,CROWDINVEST WISDOM ETF,NYSE ARCA,ETF,2016-05-03,2016-10-05,Delisted
WLRHU,WL Ross Holding Corp Unit 1 Com & 1 Wt Exp 2014,NASDAQ,Stock,2016-01-04,2016-06-17,Delisted
WLRHW,WL Ross Holding Corp Wt Exp 06112019,NASDAQ,Stock,2016-01-04,2016-06-17,Delisted
WLT,Walter Energy Inc,NASDAQ,Stock,1995-10-10,2015-07-07,Delisted
WMZ,WILLIAMS PIPELINE PARTNERS L.P.,NYSE,Stock,2008-01-18,2010-08-31,Delisted
WNR-W,Western Refining Inc. Additional Shares When Issued,NYSE,Stock,2016-06-23,2016-06-27,Delisted
WRC,Warnaco Group Inc,NYSE,Stock,2008-06-24,2013-10-17,Delisted
WRK-W,WestRock Company,NYSE,Stock,2016-05-02,2016-05-13,Delisted
WRS,WINDROSE MEDICAL PROPERTIES TRUST,NYSE,Stock,2006-12-20,2012-04-11,Delisted
WSH,Willis Group Holdings Public Limited Company,NASDAQ,Stock,2001-06-12,2016-01-04,Delisted
WSTE,Transamerican Waste Industries Inc,NASDAQ,Stock,2011-04-13,2013-02-25,Delisted
WWAY,Westway Group Inc,NASDAQ,Stock,2009-12-21,2013-02-12,Delisted
WWWW,Web.com Group Inc,NASDAQ,Stock,2005-11-03,2015-11-09,Delisted
WX,WuXi PharmaTech Cayman Inc. ADR,NYSE,Stock,2007-08-15,2015-12-10,Delisted
XLFS,THE FINANCIAL SERVICES SELECT SECTOR SPDR FUND,NYSE ARCA,ETF,2015-10-08,2016-11-14,Delisted
XLS,Exelis Inc,NYSE,Stock,2011-10-13,2015-05-29,Delisted
XNPT,XenoPort Inc,NASDAQ,Stock,2005-06-01,2016-07-06,Delisted
XOOM,Xoom Corp,NASDAQ,Stock,2013-02-15,2015-11-11,Delisted
XRSC,XRS Corp,NASDAQ,Stock,1995-02-01,2014-10-31,Delisted
XRTX,Xyratex Ltd,NASDAQ,Stock,2006-12-28,2014-03-31,Delisted
XRX-W,Xerox Corporation ExDistribution When Issued,NYSE,Stock,2016-12-13,2016-12-30,Delisted
XUE,Xueda Education Group ADR,NYSE,Stock,2010-11-01,2016-06-13,Delisted
XVIX,UBS ETRACS Daily LongShort VIX ETN,NYSE ARCA,ETF,2016-01-04,2016-08-25,Delisted
XWES,World Energy Solutions Inc,NASDAQ,Stock,2008-01-30,2015-01-05,Delisted
YCB,Your Community Bankshares Inc,NASDAQ,Stock,2016-01-04,2016-09-19,Delisted
YDLE,Yodlee Inc,NASDAQ,Stock,2014-10-03,2015-11-19,Delisted
YDNT,Young Innovations,NASDAQ,Stock,2006-12-28,2013-02-12,Delisted
YOKU,Youku Tudou Inc ADR,NYSE,Stock,2016-01-04,2016-04-13,Delisted
YONG,Yongye International Inc,NASDAQ,Stock,2009-09-03,2014-07-03,Delisted
YPRO,ADVISORSHARES YIELDPRO ETF,NASDAQ,ETF,2016-01-04,2016-11-01,Delisted
YUM-W,Yum Brands Inc. ExDistribution When Issued,NYSE,Stock,2016-10-17,2016-10-28,Delisted
ZEP,Zep Inc,NYSE,Stock,2007-11-01,2015-07-06,Delisted
ZIGO,Zygo Corp,NASDAQ,Stock,1992-03-03,2014-06-20,Delisted
ZLC,Zale Corp,NYSE,Stock,1993-08-09,2014-05-29,Delisted
ZQK,Quiksilver Inc,NYSE,Stock,1990-03-26,2015-09-09,Delisted
ZSPH,ZS Pharma Inc,NASDAQ,Stock,2014-06-18,2015-12-16,Delisted
ZU,Zulily Inc,NASDAQ,Stock,2013-11-15,2015-09-30,Delisted
